nums/length_username,fullnameWords,nums/length_fullname,name==username,descriptionLength,external URL,private,#posts,#followers,#follows
0.4,1,,0,1,0,0,16.0,8.0,6658.0
0.36363636363636365,1,,0,1,0,0,15.0,16.0,6673.0
0.3076923076923077,1,,0,1,0,0,14.0,12.0,6740.0
0.5,1,,0,1,0,0,18.0,26.0,6722.0
0.5,3,0.0,0,1,0,0,15.0,40.0,6620.0
0.0,2,0.0,0,1,0,0,15.0,37.0,6736.0
0.21052631578947367,2,0.16666666666666666,0,1,0,0,18.0,60.0,6727.0
0.36363636363636365,1,,0,1,0,0,15.0,39.0,8045.0
0.36363636363636365,1,,0,1,0,0,15.0,14.0,6847.0
0.375,1,0.0,0,1,0,0,15.0,22.0,6699.0
0.4,1,,0,1,0,0,14.0,33.0,6607.0
0.2857142857142857,1,,0,1,0,0,15.0,17.0,6684.0
0.4444444444444444,2,0.0,0,2,0,0,19.0,25.0,6595.0
0.3333333333333333,1,,0,1,0,0,15.0,46.0,6718.0
0.5384615384615384,1,,0,1,0,0,18.0,12.0,6694.0
0.4,1,0.25,0,1,0,0,16.0,41.0,6717.0
0.4,1,,0,1,0,0,17.0,77.0,6666.0
0.375,1,,0,1,0,0,15.0,12.0,6693.0
0.0,2,0.0,0,1,0,0,15.0,25.0,6680.0
0.21428571428571427,2,0.0,0,1,0,0,14.0,19.0,6785.0
0.0,1,,0,1,0,0,0.0,40.0,7240.0
0.18181818181818182,1,0.0,0,12,0,0,15.0,15.0,6685.0
0.21428571428571427,1,0.0,0,2,0,0,16.0,67.0,6714.0
0.2857142857142857,1,0.23076923076923078,0,1,0,0,15.0,16.0,6400.0
0.3333333333333333,1,0.0,0,21,1,1,36.0,1064.0,888.0
0.21428571428571427,2,0.0,0,1,0,0,15.0,27.0,7700.0
0.3333333333333333,1,,0,1,0,0,16.0,38.0,7567.0
0.36363636363636365,1,,0,1,0,0,17.0,34.0,7464.0
0.0,3,0.0,0,1,0,0,16.0,19.0,3614.0
0.3333333333333333,2,0.0,0,1,0,0,15.0,25.0,7860.0
0.36363636363636365,1,,0,1,0,0,20.0,19.0,7787.0
0.7142857142857143,2,0.0,0,1,0,0,15.0,14.0,7901.0
0.0,1,0.0,0,1,0,0,21.0,25.0,7641.0
0.5555555555555556,1,0.42857142857142855,0,1,0,0,15.0,26.0,7704.0
0.36363636363636365,2,0.0,0,1,0,0,15.0,18.0,7684.0
0.2857142857142857,1,,0,1,0,0,15.0,3.0,3787.0
0.0,1,,0,1,0,0,17.0,34.0,7758.0
0.0,2,0.0,0,1,0,0,16.0,32.0,7681.0
0.2222222222222222,2,0.0,0,11,0,0,8.0,173.0,7926.0
0.3076923076923077,1,0.25,0,1,0,0,15.0,28.0,7704.0
0.36363636363636365,1,0.0,0,15,0,0,15.0,24.0,7763.0
0.4,1,,0,1,0,0,15.0,17.0,7738.0
0.3,1,0.0,0,1,0,0,17.0,31.0,7651.0
0.0,2,0.0,0,1,0,0,15.0,36.0,7670.0
0.36363636363636365,2,0.0,0,1,0,0,24.0,50.0,4422.0
0.36363636363636365,1,,0,1,0,0,16.0,15.0,4036.0
0.1111111111111111,2,0.0,0,11,0,0,16.0,62.0,6726.0
0.0,2,0.0,0,1,0,0,15.0,43.0,7814.0
0.3333333333333333,1,0.0,0,1,0,0,15.0,14.0,7659.0
0.2727272727272727,1,0.2,0,1,0,0,17.0,919.0,8028.0
0.15384615384615385,2,0.0,0,1,0,0,15.0,110.0,5011.0
0.5454545454545454,1,,0,1,0,0,17.0,20.0,5315.0
0.2857142857142857,2,0.0,0,1,0,0,35.0,272.0,7778.0
0.36363636363636365,1,0.0,0,1,0,0,16.0,45.0,7789.0
0.3333333333333333,2,0.0,0,1,0,0,19.0,112.0,4933.0
0.2857142857142857,1,,0,1,0,0,18.0,27.0,7758.0
0.15384615384615385,2,0.0,0,1,0,0,16.0,64.0,7843.0
0.125,2,0.13043478260869565,0,16,1,0,602.0,429.0,1341.0
0.8888888888888888,1,1.0,0,1,0,0,15.0,41.0,6764.0
0.2,2,0.21052631578947367,0,1,0,0,15.0,14.0,7754.0
0.0,5,0.0,0,1,0,1,15.0,0.0,2131.0
0.875,1,1.0,0,1,0,0,15.0,72.0,6995.0
0.45454545454545453,1,0.4,0,1,0,0,16.0,50.0,7019.0
0.8888888888888888,1,1.0,0,1,0,0,15.0,14.0,6622.0
0.3076923076923077,2,0.0,0,1,0,0,15.0,21.0,7095.0
0.36363636363636365,1,0.0,0,1,0,0,14.0,22.0,6660.0
0.6666666666666666,1,,0,1,0,0,15.0,22.0,3507.0
0.16666666666666666,1,1.0,0,1,0,0,15.0,11.0,7668.0
0.0,2,0.0,0,1,0,0,15.0,31.0,7801.0
0.2857142857142857,1,,0,1,0,0,15.0,19.0,6689.0
0.5333333333333333,1,,0,1,0,0,17.0,42.0,2928.0
0.375,4,0.0,0,1,0,0,16.0,16.0,3238.0
0.25,1,,0,1,0,0,15.0,26.0,7089.0
0.0,3,0.0,0,14,0,0,12.0,46.0,3688.0
0.36363636363636365,1,0.0,0,1,0,0,15.0,20.0,7051.0
0.0,2,0.0,0,1,0,0,28.0,48.0,2526.0
0.8888888888888888,1,1.0,0,1,0,0,15.0,18.0,7770.0
0.8888888888888888,1,1.0,0,1,0,0,15.0,13.0,7027.0
0.0625,1,0.0,0,1,0,0,15.0,14.0,6864.0
0.9090909090909091,1,1.0,0,1,0,0,15.0,16.0,7807.0
0.2857142857142857,1,0.16666666666666666,0,3,0,0,15.0,51.0,3318.0
0.9,1,1.0,0,1,0,0,15.0,20.0,7477.0
0.42857142857142855,2,0.46153846153846156,0,6,0,0,8.0,38.0,7140.0
0.3333333333333333,1,0.0,0,1,0,0,15.0,65.0,7764.0
0.4166666666666667,1,0.36363636363636365,0,1,0,0,15.0,16.0,6702.0
0.08333333333333333,1,0.0,0,4,0,0,16.0,216.0,7949.0
0.3125,3,0.0,0,1,0,0,15.0,74.0,7095.0
0.75,1,0.0,0,1,0,0,15.0,25.0,7063.0
0.0,1,,0,1,0,0,15.0,44.0,3870.0
0.9090909090909091,1,1.0,0,1,0,0,102.0,103.0,6793.0
0.875,1,1.0,0,1,0,0,18.0,116.0,7828.0
0.36363636363636365,1,,0,1,0,0,15.0,24.0,7684.0
0.0,2,0.0,0,1,0,0,15.0,14.0,7065.0
0.9090909090909091,1,1.0,0,1,0,0,16.0,42.0,7775.0
0.25,2,0.0,0,5,0,0,15.0,3.0,2275.0
0.26666666666666666,1,0.0,0,1,0,0,29.0,70.0,6969.0
0.0,3,0.0,0,26,1,0,497.0,796.0,473.0
0.07142857142857142,3,0.0,0,17,1,0,505.0,3982.0,6524.0
0.0,2,0.0,0,31,0,0,9.0,41.0,6765.0
0.3333333333333333,1,0.0,0,1,0,0,14.0,30.0,7832.0
0.7777777777777778,2,0.0,0,1,0,0,15.0,20.0,7442.0
0.0,2,0.0,0,1,0,0,15.0,23.0,4559.0
0.35294117647058826,2,0.0,0,2,0,0,18.0,47.0,7521.0
0.2222222222222222,1,,0,1,0,0,15.0,22.0,7207.0
0.5,2,0.0,0,1,0,0,15.0,25.0,7057.0
0.23529411764705882,2,0.0,0,1,0,0,16.0,63.0,7055.0
0.36363636363636365,1,,0,1,0,0,15.0,17.0,6771.0
0.0,2,0.0,0,1,0,0,15.0,34.0,2252.0
0.13333333333333333,2,0.0,0,1,0,0,26.0,35.0,7822.0
0.3076923076923077,3,0.0,0,1,0,0,16.0,65.0,7408.0
0.5,3,0.0,0,3,0,0,14.0,20.0,7738.0
0.38461538461538464,2,0.0,0,2,0,0,32.0,986.0,7464.0
0.3333333333333333,1,0.0,0,1,0,0,15.0,22.0,7244.0
0.1111111111111111,1,0.0,0,1,0,0,15.0,14.0,6844.0
0.11764705882352941,2,0.0,0,1,0,0,16.0,216.0,7539.0
0.3333333333333333,1,0.0,0,1,0,0,15.0,13.0,6490.0
0.045454545454545456,1,0.0,0,1,0,0,15.0,70.0,7802.0
0.14285714285714285,2,0.0,0,1,0,0,149.0,608.0,7786.0
0.0,2,0.0,0,1,0,0,14.0,35.0,3029.0
0.5454545454545454,2,0.0,0,1,0,0,15.0,19.0,7869.0
0.125,2,0.0,0,1,0,0,15.0,22.0,6740.0
0.0,5,0.0,0,1,0,0,15.0,15.0,6757.0
0.23076923076923078,2,0.0,0,1,0,0,15.0,25.0,7138.0
0.2727272727272727,2,0.0,0,1,0,0,15.0,123.0,7405.0
0.375,2,0.35294117647058826,0,1,0,0,14.0,25.0,7125.0
0.3,1,0.0,0,24,0,0,81.0,459.0,5551.0
0.0,1,,0,16,1,0,651.0,1481.0,1106.0
0.0,4,0.0,0,20,1,0,10.0,118.0,225.0
0.0,1,0.0,0,1,0,1,0.0,3.0,296.0
0.0,2,0.0,0,1,0,1,7330.0,258.0,657.0
0.3,1,0.0,0,2,0,0,17.0,18.0,6344.0
0.0,3,0.0,0,1,0,0,16.0,48.0,6589.0
0.2727272727272727,1,0.0,0,1,0,0,21.0,9.0,7476.0
0.10526315789473684,2,0.0,0,1,0,1,18.0,3.0,3824.0
0.4,1,0.0,0,1,0,1,16.0,0.0,4881.0
0.36363636363636365,1,0.0,0,1,0,0,16.0,21.0,2929.0
0.5555555555555556,1,,0,1,0,0,15.0,16.0,7629.0
0.3333333333333333,5,0.0,0,1,0,0,16.0,24.0,7427.0
0.25,1,0.25,0,2,0,0,27.0,74.0,7799.0
0.2727272727272727,1,0.0,0,1,0,0,15.0,28.0,6696.0
0.36363636363636365,1,,0,1,0,0,15.0,17.0,4781.0
0.36363636363636365,1,,0,1,0,0,15.0,14.0,6521.0
0.3333333333333333,2,0.0,0,1,0,0,15.0,47.0,7987.0
0.125,2,0.0,0,3,0,0,16.0,261.0,6782.0
0.4,1,0.0,0,1,0,0,16.0,3.0,2527.0
0.36363636363636365,2,0.36363636363636365,0,1,0,1,15.0,344.0,5694.0
0.125,2,0.0,0,1,0,0,17.0,75.0,6782.0
0.0,1,0.5454545454545454,0,3,0,0,18.0,80.0,4876.0
0.3333333333333333,4,0.0,0,4,0,0,16.0,21.0,6730.0
0.0,1,0.0,0,1,0,1,11.0,146.0,6736.0
0.9090909090909091,2,0.0,0,1,0,0,15.0,19.0,6875.0
0.0,2,0.0,0,1,0,0,16.0,14.0,3855.0
0.3333333333333333,1,0.0,0,1,0,0,18.0,12.0,8037.0
0.5,1,0.2857142857142857,0,19,0,0,16.0,20.0,7863.0
0.0,2,0.0,0,4,0,0,15.0,49.0,6694.0
0.21428571428571427,1,0.0,0,1,0,0,15.0,16.0,5384.0
0.3333333333333333,3,0.0,0,4,0,0,16.0,36.0,6679.0
0.2,2,0.0,0,1,0,0,17.0,41.0,6668.0
0.4,1,0.0,0,1,0,0,15.0,81.0,7152.0
0.36363636363636365,2,0.0,0,1,0,0,14.0,78.0,6768.0
0.0,2,0.0,0,11,0,0,8.0,87.0,6758.0
0.0,2,0.0,0,1,0,0,16.0,23.0,6697.0
0.11764705882352941,1,,0,1,0,0,15.0,13.0,6722.0
0.4444444444444444,2,0.0,0,1,0,0,15.0,27.0,6495.0
0.18181818181818182,2,0.0,0,1,0,0,15.0,45.0,6636.0
0.3333333333333333,2,0.0,0,1,0,1,22.0,81.0,6875.0
0.36363636363636365,1,,0,1,0,0,15.0,22.0,7811.0
0.1,2,0.0,0,1,0,0,15.0,14.0,6694.0
0.0,2,0.0,0,20,0,0,2.0,76.0,4703.0
0.25,2,0.0,0,1,0,0,15.0,31.0,4612.0
0.36363636363636365,1,0.0,0,1,0,0,14.0,331.0,7174.0
0.15384615384615385,1,,0,1,0,0,13.0,14.0,6530.0
0.3,1,0.0,0,1,0,0,15.0,13.0,6740.0
0.0,3,0.0,0,1,0,0,16.0,18.0,6615.0
0.5454545454545454,1,,0,1,0,0,14.0,10.0,6641.0
0.4,2,0.0,0,1,0,0,12.0,14.0,7323.0
0.42857142857142855,2,0.0,0,1,0,0,19.0,86.0,7464.0
0.26666666666666666,1,0.0,0,1,0,0,16.0,33.0,4061.0
0.36363636363636365,1,0.0,0,1,0,0,16.0,13.0,6485.0
0.25,1,0.0,0,1,0,0,15.0,39.0,7276.0
0.36363636363636365,1,0.0,0,4,0,0,16.0,16.0,7765.0
0.42857142857142855,1,,0,1,0,0,15.0,21.0,7455.0
0.2727272727272727,2,0.0,0,1,0,0,0.0,46.0,6335.0
0.0,1,,0,1,0,1,1.0,21.0,1927.0
0.3333333333333333,1,0.0,0,3,0,0,16.0,29.0,7503.0
0.5,3,0.0,0,8,0,0,28.0,19.0,7840.0
0.0,1,0.0,0,23,1,0,94.0,102.0,86.0
0.0,3,0.0,0,1,0,0,34.0,318.0,7129.0
0.36363636363636365,1,0.0,0,1,0,1,1.0,18.0,6500.0
0.0,2,0.0,0,1,0,1,54.0,720.0,5360.0
0.0,3,0.0,0,1,0,0,55.0,480.0,4946.0
0.07692307692307693,2,0.0,0,1,0,0,0.0,9.0,6073.0
0.3333333333333333,2,0.0,0,1,0,1,7.0,3.0,6471.0
0.14285714285714285,2,0.0,0,1,0,1,5.0,83.0,6519.0
0.1,2,0.0,0,1,0,0,0.0,19.0,6374.0
0.2222222222222222,1,0.0,0,1,0,0,0.0,13.0,2017.0
0.25,1,0.25,0,1,0,0,3.0,66.0,4365.0
0.09090909090909091,1,0.0,0,6,0,1,5.0,0.0,6476.0
0.11764705882352941,1,0.0,0,3,0,1,0.0,32.0,6478.0
0.0,1,0.0,0,1,0,0,0.0,22.0,3692.0
0.0,1,0.0,1,1,0,0,0.0,26.0,6395.0
0.36363636363636365,1,,0,6,0,1,13.0,26.0,6896.0
0.0,2,0.0,0,11,0,1,11.0,110.0,6403.0
0.0,1,,0,1,0,1,0.0,0.0,6497.0
0.0,2,0.0,0,1,0,1,0.0,19.0,6396.0
0.08333333333333333,2,0.0,0,1,0,0,0.0,25.0,6378.0
0.1111111111111111,1,0.0,0,1,0,0,9.0,585.0,6429.0
0.3333333333333333,2,0.0,0,1,0,1,1435.0,286.0,7191.0
0.0,1,0.0,0,1,0,0,84.0,738.0,2426.0
0.0,1,,0,1,0,0,1.0,38.0,6476.0
0.0,3,0.0,0,1,0,0,49.0,951.0,2808.0
0.0,2,0.0,0,1,0,0,27.0,220.0,7373.0
0.4444444444444444,1,0.0,0,1,0,1,1.0,147.0,4273.0
0.15384615384615385,2,0.0,0,16,0,0,2.0,57.0,2651.0
0.2857142857142857,1,,0,1,0,1,0.0,0.0,6184.0
0.3333333333333333,1,,0,1,0,0,9.0,4.0,803.0
0.15789473684210525,2,0.0,0,1,0,0,7.0,39.0,1910.0
0.0,2,0.0,0,1,0,0,15.0,430.0,1107.0
0.0,1,,0,17,0,0,0.0,13.0,1878.0
0.0,2,0.0,0,2,0,0,109.0,707.0,1136.0
0.0,2,0.0,0,1,0,1,0.0,127.0,6000.0
0.0,3,0.0,0,23,1,0,453.0,1582.0,3108.0
0.0,3,0.0,0,1,1,0,237.0,272.0,1955.0
0.0,2,0.0,0,1,0,0,0.0,252.0,6448.0
0.05555555555555555,1,0.0,0,1,0,0,10.0,590.0,2009.0
0.1111111111111111,2,0.0,0,1,0,0,0.0,28.0,3111.0
0.0,3,0.0,0,1,0,0,9.0,47.0,2630.0
0.0,5,0.42857142857142855,0,9,0,1,37.0,53.0,1996.0
0.15384615384615385,1,,0,5,0,1,0.0,2.0,2614.0
0.0,2,0.0,0,3,0,1,0.0,19.0,5313.0
0.0,4,0.0,0,7,1,1,383.0,2466.0,1575.0
0.0,2,0.0,0,1,0,0,7.0,109.0,6498.0
0.0,1,,0,1,0,0,0.0,101.0,6518.0
0.0,2,0.0,0,1,0,1,3.0,95.0,6235.0
0.2,1,0.0,0,1,0,0,0.0,26.0,6304.0
0.0,1,0.0,0,1,0,1,15.0,51.0,6523.0
0.35714285714285715,1,,0,1,0,1,2.0,20.0,6477.0
0.0,2,0.0,0,1,0,1,0.0,158.0,6142.0
0.0,1,0.0,0,1,0,1,0.0,49.0,5732.0
0.0,2,0.0,0,1,0,1,6.0,29.0,1216.0
0.0,1,,0,1,0,1,0.0,0.0,3066.0
0.0,2,0.0,0,1,1,0,1.0,169.0,3351.0
0.0,1,,0,1,0,1,12.0,287.0,6506.0
0.0,2,0.0,0,1,0,0,0.0,23.0,6464.0
0.4444444444444444,1,,0,1,0,0,0.0,24.0,6428.0
0.5454545454545454,1,0.0,0,1,0,0,1.0,10.0,2635.0
0.0,1,,0,1,0,0,0.0,16.0,2820.0
0.2727272727272727,2,0.0,0,1,0,0,0.0,54.0,763.0
0.2857142857142857,2,0.0,0,3,0,0,1.0,97.0,6316.0
0.375,1,,0,1,0,0,0.0,91.0,6289.0
0.2,1,,0,1,0,0,1.0,28.0,6502.0
0.23529411764705882,3,0.0,0,13,0,0,0.0,18.0,6479.0
0.14285714285714285,2,0.0,0,13,0,1,17.0,369.0,5393.0
0.0,1,,0,1,0,0,0.0,230.0,5269.0
0.16666666666666666,2,0.0,0,3,0,1,0.0,7.0,6525.0
0.0,2,0.0,0,1,0,1,41.0,958.0,7441.0
0.0,1,,0,1,0,0,0.0,613.0,6835.0
0.0,2,0.0,0,13,0,0,253.0,445.0,889.0
0.125,2,0.0,0,1,0,1,388.0,131.0,222.0
0.0,3,0.0,0,20,1,0,320.0,3133.0,3810.0
0.0,2,0.0,0,2,0,0,46.0,204.0,7029.0
0.2,1,0.0,0,1,0,1,0.0,361.0,4420.0
0.0,2,0.0,0,1,0,0,21.0,88.0,7202.0
0.0,2,0.0,0,1,0,0,0.0,34.0,6781.0
0.0,1,,0,1,0,1,20.0,16.0,7061.0
0.0,3,0.0,0,1,0,1,43.0,71.0,7141.0
0.3076923076923077,2,0.0,0,1,0,0,6.0,154.0,7315.0
0.0,2,0.0,0,5,0,0,59.0,33.0,7127.0
0.0,1,0.0,0,1,0,0,1.0,29.0,4741.0
0.058823529411764705,2,0.0,0,23,0,0,71.0,336.0,6756.0
0.0,4,0.0,0,11,0,0,32.0,569.0,6416.0
0.0,2,0.0,0,1,0,1,0.0,51.0,1660.0
0.09523809523809523,1,0.047619047619047616,0,1,0,0,3.0,55.0,487.0
0.0,2,0.0,0,1,0,0,0.0,6.0,228.0
0.0,4,0.0,0,3,0,1,15.0,38.0,6970.0
0.2727272727272727,2,0.0,0,1,0,0,12.0,18.0,6988.0
0.0,1,0.0,0,9,0,0,224.0,155.0,6670.0
0.5454545454545454,1,0.0,0,1,0,0,7.0,23.0,6404.0
0.0,3,0.0,0,15,1,0,207.0,1236.0,2746.0
0.0,3,0.0,0,9,0,1,27.0,57.0,7034.0
0.07692307692307693,2,0.0,0,1,0,0,11.0,101.0,2022.0
0.2857142857142857,1,,0,1,0,1,0.0,1320.0,6518.0
0.0,3,0.0,0,10,0,0,7.0,29.0,6652.0
0.0,2,0.0,0,1,0,1,105.0,223.0,4265.0
0.0,2,0.0,0,10,0,0,23.0,160.0,6977.0
0.10714285714285714,3,0.0,0,1,0,0,0.0,32.0,6451.0
0.13333333333333333,2,0.0,0,1,0,0,1.0,17.0,1439.0
0.0,1,,0,4,0,1,124.0,2563.0,3537.0
0.0,3,0.0,0,8,1,1,753.0,1015.0,2997.0
0.0,1,,0,13,0,0,15.0,473.0,6386.0
0.0,1,0.0,0,23,1,0,1073.0,456.0,793.0
0.0,3,0.0,0,1,0,0,143.0,944.0,1142.0
0.0,2,0.0,0,1,0,0,0.0,11.0,809.0
0.0,1,0.0,0,1,0,0,1.0,199.0,2727.0
0.4444444444444444,1,0.0,0,1,0,0,0.0,35.0,533.0
0.16666666666666666,1,,0,1,0,0,0.0,36.0,554.0
0.875,1,0.0,0,1,0,0,3.0,19.0,923.0
0.0,2,0.0,0,16,0,0,61.0,251.0,1386.0
0.0,1,0.0,0,1,0,0,9.0,132.0,2074.0
0.4444444444444444,4,0.0,0,1,0,0,16.0,512.0,7328.0
0.3,2,0.0,0,1,0,1,497.0,1011.0,7489.0
0.0,2,0.0,0,4,0,0,12.0,1181.0,2990.0
0.0,2,0.0,0,1,0,0,53.0,9553.0,1013.0
0.0,1,,0,20,1,0,28.0,376.0,745.0
0.13333333333333333,1,0.0,0,2,0,1,15.0,119.0,7111.0
0.0,2,0.0,0,5,0,0,21.0,35.0,7096.0
0.4444444444444444,2,0.0,0,1,0,1,18.0,133.0,7172.0
0.09090909090909091,2,0.0,0,2,0,1,38.0,193.0,7154.0
0.0,2,0.0,0,7,0,0,36.0,1107.0,7094.0
0.0,1,0.0,0,1,0,1,72.0,25.0,690.0
0.0,1,0.0,0,1,0,1,19.0,0.0,483.0
0.2,2,0.0,0,1,0,0,14.0,52.0,568.0
0.2857142857142857,2,0.0,0,1,0,1,11.0,2.0,5433.0
0.5,1,0.0,0,1,0,1,145.0,238.0,5739.0
0.0,5,0.0,0,14,1,0,232.0,2220.0,1233.0
0.07692307692307693,3,0.0,0,1,0,0,44.0,446.0,7243.0
0.0,3,0.0,0,1,0,0,19.0,542.0,6147.0
0.0,1,0.0,0,1,0,1,46.0,264.0,2247.0
0.0,3,0.0,0,18,0,0,1.0,2946.0,6588.0
0.3888888888888889,2,0.0,0,12,0,0,18.0,140.0,6476.0
0.2222222222222222,1,0.0,0,1,0,0,0.0,324.0,7197.0
0.0,1,0.0,0,1,0,1,1499.0,163.0,6875.0
0.038461538461538464,1,,0,1,0,0,1.0,1075.0,6480.0
0.2,2,0.2,0,1,0,0,11.0,814.0,5310.0
0.1875,1,0.0,0,1,0,0,468.0,633.0,3270.0
0.0,2,0.0,0,1,0,0,68.0,228.0,3716.0
0.13333333333333333,3,0.0,0,1,0,0,40.0,440.0,3486.0
0.4,2,0.0,0,1,0,1,40.0,350.0,6549.0
0.15384615384615385,2,0.0,0,1,0,0,13.0,61.0,7164.0
0.0,3,0.0,0,1,0,1,190.0,186.0,5649.0
0.0,4,0.0,0,1,0,0,28.0,193.0,6967.0
0.0,1,0.0,0,1,0,0,13.0,1084.0,6156.0
0.1111111111111111,1,0.0,0,1,0,0,0.0,11.0,1784.0
0.36363636363636365,2,0.0,0,1,0,0,0.0,4.0,1564.0
0.0,2,0.0,0,1,0,0,9.0,143.0,6811.0
0.0,2,0.0,0,1,0,1,47.0,162.0,2976.0
0.0,3,0.0,0,1,0,0,141.0,294.0,6873.0
0.2631578947368421,2,0.0,0,1,0,0,48.0,175.0,7107.0
0.13333333333333333,2,0.0,0,1,0,0,23.0,279.0,6745.0
0.0,1,0.0,0,1,0,1,77.0,473.0,6659.0
0.0,2,0.0,0,1,0,1,1.0,100.0,7050.0
0.0,3,0.0,0,13,0,0,8.0,102.0,7107.0
0.0,2,0.0,0,1,0,1,8.0,102.0,6738.0
0.0,2,0.0,0,1,0,1,12.0,51.0,7083.0
0.0,2,0.0,0,1,0,1,0.0,1.0,2260.0
0.0,1,,0,1,0,1,0.0,0.0,6331.0
0.4,2,0.0,0,12,0,1,119.0,224.0,7169.0
0.18181818181818182,1,,0,1,0,0,14.0,95.0,7163.0
0.0,3,0.0,0,1,0,0,57.0,114.0,7173.0
0.0,1,,0,1,0,0,50.0,137.0,7185.0
0.4444444444444444,1,,0,20,0,1,190.0,230.0,6952.0
0.0,2,0.0,0,2,0,0,98.0,1137.0,1551.0
0.0,1,,0,11,0,0,3.0,8716.0,6800.0
0.1111111111111111,6,0.0,0,12,0,0,0.0,32.0,6553.0
0.3,3,0.0,0,1,1,0,1.0,104.0,4987.0
0.09090909090909091,1,,0,14,0,0,6.0,92.0,7304.0
0.08333333333333333,3,0.0,0,1,0,1,0.0,234.0,6564.0
0.09090909090909091,1,,0,3,0,0,1.0,33.0,6563.0
0.1111111111111111,2,0.0,0,1,0,0,0.0,38.0,6534.0
0.09090909090909091,2,0.0,0,1,0,0,0.0,32.0,6575.0
0.0,1,0.0,0,10,0,0,10.0,50.0,6772.0
0.1,1,0.0,0,2,0,0,0.0,38.0,6587.0
0.375,1,,0,1,0,1,11.0,16.0,5212.0
0.0,2,0.0,0,1,0,0,3.0,173.0,5953.0
0.08333333333333333,2,0.0,0,1,0,0,0.0,21.0,6535.0
0.1,2,0.0,0,1,0,0,3.0,315.0,6627.0
0.1111111111111111,2,0.0,0,1,0,0,0.0,39.0,6553.0
0.0,1,0.0,0,3,0,0,0.0,103.0,6597.0
0.3333333333333333,3,0.0,0,1,0,1,11.0,94.0,6097.0
0.08333333333333333,3,0.0,0,1,0,0,0.0,47.0,6585.0
0.1111111111111111,2,0.0,0,1,0,0,1.0,40.0,6532.0
0.1,2,0.0,0,1,0,0,0.0,38.0,6561.0
0.14285714285714285,2,0.0,0,4,0,0,26.0,61.0,7175.0
0.0,2,0.0,0,1,0,1,6.0,25.0,7227.0
0.0,2,0.0,0,25,1,0,26.0,10655.0,986.0
0.15384615384615385,2,0.0,0,1,0,0,26.0,213.0,7155.0
0.0,2,0.0,0,1,0,1,472.0,465.0,6246.0
0.0,3,0.0,0,20,0,0,32.0,82.0,911.0
0.4444444444444444,1,,0,1,0,1,6.0,20.0,7055.0
0.0,2,0.0,0,3,0,1,17.0,4.0,1673.0
0.0,1,,0,1,0,1,422.0,677.0,7184.0
0.0,3,0.0,0,1,0,1,0.0,87.0,4918.0
0.5,2,0.0,0,1,0,0,59.0,1120.0,6922.0
0.0,2,0.0,0,1,0,1,6.0,227.0,6504.0
0.2222222222222222,1,,0,1,0,1,52.0,271.0,6619.0
0.23076923076923078,2,0.0,0,1,0,1,0.0,94.0,6452.0
0.36363636363636365,2,0.0,0,1,0,0,3.0,263.0,7497.0
0.16666666666666666,2,0.0,0,1,0,1,149.0,104.0,7227.0
0.21428571428571427,2,0.0,0,1,0,1,11.0,58.0,6141.0
0.3333333333333333,2,0.0,0,1,0,0,10.0,172.0,7137.0
0.125,2,0.0,0,8,0,1,0.0,267.0,5592.0
0.0,2,0.0,0,2,0,1,17.0,7.0,7135.0
0.6428571428571429,1,0.0,0,1,0,1,0.0,1.0,2355.0
0.0,2,0.0,0,5,0,0,11.0,518.0,6224.0
0.0,2,0.0,0,13,0,0,112.0,620.0,7184.0
0.0,1,0.0,0,1,0,0,68.0,153.0,5312.0
0.0,2,0.0,0,9,0,0,10.0,97.0,7146.0
0.0,2,0.0,0,1,0,1,228.0,537.0,7156.0
0.0,1,,0,1,0,1,27.0,41.0,7150.0
0.0,2,0.0,0,1,0,0,62.0,542.0,7150.0
0.0,3,0.0,0,8,0,1,8.0,231.0,5564.0
0.0,3,0.0,0,1,0,0,4.0,112.0,3894.0
0.0,2,0.0,0,1,0,1,34.0,64.0,2989.0
0.0,2,0.0,0,19,0,0,42.0,197.0,7134.0
0.4444444444444444,2,0.0,0,1,0,1,0.0,146.0,7156.0
0.0,2,0.0,0,11,0,1,39.0,366.0,6848.0
0.0,2,0.0,0,10,1,0,143.0,1481.0,5891.0
0.0,1,0.0,0,2,0,0,27.0,159.0,7204.0
0.0,2,0.0,0,1,0,0,44.0,291.0,3578.0
0.09090909090909091,2,0.0,0,1,0,0,0.0,82.0,4417.0
0.0,1,0.5,0,7,0,1,20.0,472.0,6199.0
0.16666666666666666,1,0.0,0,6,0,1,45.0,36.0,5486.0
0.0,2,0.0,0,11,0,1,45.0,172.0,6672.0
0.0,2,0.0,0,1,0,0,25.0,273.0,6092.0
0.11764705882352941,2,0.0,0,2,0,1,7.0,146.0,6635.0
0.0,2,0.0,0,1,0,0,144.0,881.0,7270.0
0.14285714285714285,2,0.0,0,1,0,1,258.0,447.0,5189.0
0.0,3,0.0,0,27,0,0,55.0,1453.0,7281.0
0.3333333333333333,3,0.0,0,1,0,1,21.0,76.0,7151.0
0.0,2,0.0,0,7,0,0,35.0,158.0,7117.0
0.0625,2,0.0,0,4,0,1,107.0,256.0,7428.0
0.0,2,0.0,0,1,0,0,31.0,526.0,7070.0
0.16666666666666666,3,0.0,0,11,0,1,191.0,344.0,7205.0
